Método usado: ANTCOLONY OPTIMIZATION

POSIÇÃO	ÁREA(mm²)	CUSTO
238	1.000000000000000e+00	300
239	1.000000000000000e+00	300
240	1.000000000000000e+00	300
241	1.000000000000000e+00	300
242	1.000000000000000e+00	300
243	1.000000000000000e+00	300
244	1.000000000000000e+00	300
245	1.000000000000000e+00	300
246	1.000000000000000e+00	300
247	1.000000000000000e+00	300
248	1.000000000000000e+00	300
249	1.000000000000000e+00	300
250	1.000000000000000e+00	300
251	1.000000000000000e+00	300
252	1.000000000000000e+00	300
253	1.000000000000000e+00	300
254	1.000000000000000e+00	300
255	1.000000000000000e+00	300
256	1.000000000000000e+00	300
257	1.000000000000000e+00	300
258	1.000000000000000e+00	300
259	1.000000000000000e+00	300
260	1.000000000000000e+00	300
261	1.000000000000000e+00	300
262	1.000000000000000e+00	300
263	1.000000000000000e+00	300
264	1.000000000000000e+00	300
265	1.000000000000000e+00	300
266	1.000000000000000e+00	300
267	1.000000000000000e+00	300
268	1.000000000000000e+00	300
269	1.000000000000000e+00	300
270	1.000000000000000e+00	300
271	1.000000000000000e+00	300
272	1.000000000000000e+00	300
273	1.000000000000000e+00	300
274	1.000000000000000e+00	300
275	1.000000000000000e+00	300
276	1.000000000000000e+00	300
277	1.000000000000000e+00	300
278	1.000000000000000e+00	300
279	1.000000000000000e+00	300
280	1.000000000000000e+00	300
281	1.000000000000000e+00	300
282	1.000000000000000e+00	300
283	1.000000000000000e+00	300
284	1.000000000000000e+00	300
285	1.000000000000000e+00	300
286	1.000000000000000e+00	300
287	1.000000000000000e+00	300
288	1.000000000000000e+00	300
289	1.000000000000000e+00	300
290	1.000000000000000e+00	300
291	1.000000000000000e+00	300
292	1.000000000000000e+00	300
293	1.000000000000000e+00	300
294	1.000000000000000e+00	300
295	1.000000000000000e+00	300
296	1.000000000000000e+00	300
297	1.000000000000000e+00	300
298	1.000000000000000e+00	300
299	1.000000000000000e+00	300
300	1.000000000000000e+00	300
301	1.000000000000000e+00	300
302	1.000000000000000e+00	300
303	1.000000000000000e+00	300
304	1.000000000000000e+00	300
305	1.000000000000000e+00	300
306	1.000000000000000e+00	300
307	1.000000000000000e+00	300
308	1.000000000000000e+00	300
309	1.000000000000000e+00	300
310	1.000000000000000e+00	300
311	1.000000000000000e+00	300
312	1.000000000000000e+00	300
313	1.000000000000000e+00	300
314	1.000000000000000e+00	300
315	1.000000000000000e+00	300
316	1.000000000000000e+00	300
317	1.000000000000000e+00	300
318	1.000000000000000e+00	300
319	1.000000000000000e+00	300
320	1.000000000000000e+00	300
321	1.000000000000000e+00	300
322	1.000000000000000e+00	300
323	1.000000000000000e+00	300
324	1.000000000000000e+00	300
325	1.000000000000000e+00	300
326	1.000000000000000e+00	300
327	1.000000000000000e+00	300
328	1.000000000000000e+00	300
329	1.000000000000000e+00	300
330	1.000000000000000e+00	300
331	1.000000000000000e+00	300
332	1.000000000000000e+00	300
333	1.000000000000000e+00	300
334	1.000000000000000e+00	300
335	1.000000000000000e+00	300
336	1.000000000000000e+00	300
337	1.000000000000000e+00	300
338	1.000000000000000e+00	300
339	1.000000000000000e+00	300
340	1.000000000000000e+00	300
341	1.000000000000000e+00	300
342	1.000000000000000e+00	300
343	1.000000000000000e+00	300
344	1.000000000000000e+00	300
345	1.000000000000000e+00	300
346	1.000000000000000e+00	300
347	1.000000000000000e+00	300
348	1.000000000000000e+00	300
349	1.000000000000000e+00	300
350	1.000000000000000e+00	300
351	1.000000000000000e+00	300
352	1.000000000000000e+00	300
353	1.000000000000000e+00	300
354	1.000000000000000e+00	300
355	1.000000000000000e+00	300
356	1.000000000000000e+00	300
357	1.000000000000000e+00	300
358	1.000000000000000e+00	300
359	1.000000000000000e+00	300
360	1.000000000000000e+00	300
361	1.000000000000000e+00	300
362	1.000000000000000e+00	300
363	1.000000000000000e+00	300
364	1.000000000000000e+00	300
365	1.000000000000000e+00	300
366	1.000000000000000e+00	300
367	1.000000000000000e+00	300
368	1.000000000000000e+00	300
369	1.000000000000000e+00	300
370	1.000000000000000e+00	300
371	1.000000000000000e+00	300
372	1.000000000000000e+00	300
373	1.000000000000000e+00	300
374	1.000000000000000e+00	300
375	1.000000000000000e+00	300
376	1.000000000000000e+00	300
377	1.000000000000000e+00	300
378	1.000000000000000e+00	300
379	1.000000000000000e+00	300
380	1.000000000000000e+00	300
381	1.000000000000000e+00	300
382	1.000000000000000e+00	300
383	1.000000000000000e+00	300
384	1.000000000000000e+00	300
385	1.000000000000000e+00	300
386	1.000000000000000e+00	300
387	1.000000000000000e+00	300
388	1.000000000000000e+00	300
389	1.000000000000000e+00	300
390	1.000000000000000e+00	300
391	1.000000000000000e+00	300
392	1.000000000000000e+00	300
393	1.000000000000000e+00	300
394	1.000000000000000e+00	300
395	1.000000000000000e+00	300
396	1.000000000000000e+00	300
397	1.000000000000000e+00	300
398	1.000000000000000e+00	300
399	1.000000000000000e+00	300
400	1.000000000000000e+00	300
401	1.000000000000000e+00	300
402	1.000000000000000e+00	300
403	1.000000000000000e+00	300
404	1.000000000000000e+00	300
405	1.000000000000000e+00	300
406	1.000000000000000e+00	300
407	1.000000000000000e+00	300
408	1.000000000000000e+00	300
409	1.000000000000000e+00	300
410	1.000000000000000e+00	300
411	1.000000000000000e+00	300
412	1.000000000000000e+00	300
413	1.000000000000000e+00	300
414	1.000000000000000e+00	300
415	1.000000000000000e+00	300
416	1.000000000000000e+00	300
417	1.000000000000000e+00	300
418	1.000000000000000e+00	300
419	1.000000000000000e+00	300
420	1.000000000000000e+00	300
421	1.000000000000000e+00	300
422	1.000000000000000e+00	300
423	1.000000000000000e+00	300
424	1.000000000000000e+00	300
425	1.000000000000000e+00	300
426	1.000000000000000e+00	300
427	1.000000000000000e+00	300
428	1.000000000000000e+00	300
429	1.000000000000000e+00	300
430	1.000000000000000e+00	300
431	1.000000000000000e+00	300
432	1.000000000000000e+00	300
433	1.000000000000000e+00	300
434	1.000000000000000e+00	300
435	1.000000000000000e+00	300
436	1.000000000000000e+00	300
437	1.000000000000000e+00	300
438	1.000000000000000e+00	300
439	1.000000000000000e+00	300
440	1.000000000000000e+00	300
441	1.000000000000000e+00	300
442	1.000000000000000e+00	300
443	1.000000000000000e+00	300
444	1.000000000000000e+00	300
445	1.000000000000000e+00	300
446	1.000000000000000e+00	300
447	1.000000000000000e+00	300
448	1.000000000000000e+00	300
449	1.000000000000000e+00	300
450	1.000000000000000e+00	300
451	1.000000000000000e+00	300
452	1.000000000000000e+00	300
453	1.000000000000000e+00	300
454	1.000000000000000e+00	300
455	1.000000000000000e+00	300
456	1.000000000000000e+00	300
457	1.000000000000000e+00	300
458	1.000000000000000e+00	300
459	1.000000000000000e+00	300
460	1.000000000000000e+00	300
461	1.000000000000000e+00	300
462	1.000000000000000e+00	300
463	1.000000000000000e+00	300
464	1.000000000000000e+00	300
465	1.000000000000000e+00	300
466	1.000000000000000e+00	300
467	1.000000000000000e+00	300
468	1.000000000000000e+00	300
469	1.000000000000000e+00	300
470	1.000000000000000e+00	300
471	1.000000000000000e+00	300
472	1.000000000000000e+00	300
473	1.000000000000000e+00	300
474	1.000000000000000e+00	300
475	1.000000000000000e+00	300
476	1.000000000000000e+00	300
477	1.000000000000000e+00	300
478	1.000000000000000e+00	300
479	1.000000000000000e+00	300
480	1.000000000000000e+00	300
481	1.000000000000000e+00	300
482	1.000000000000000e+00	300
483	1.000000000000000e+00	300
484	1.000000000000000e+00	300
485	1.000000000000000e+00	300
486	1.000000000000000e+00	300
487	1.000000000000000e+00	300
488	1.000000000000000e+00	300
489	1.000000000000000e+00	300
490	1.000000000000000e+00	300
491	9.500000000000001e-01	300
492	9.000000000000000e-01	300
493	8.500000000000001e-01	300
494	8.000000000000000e-01	300
495	7.500000000000000e-01	300
496	7.000000000000001e-01	300
497	6.500000000000000e-01	300
498	6.000000000000001e-01	300
499	5.500000000000000e-01	300
500	5.000000000000000e-01	300


Tempo gasto: 13.433573
