Método usado: ANTCOLONY OPTIMIZATION

POSIÇÃO	ÁREA(mm²)	CUSTO

1	1.000000000000000e+00	30
2	1.000000000000000e+00	60
3	1.000000000000000e+00	60
4	1.000000000000000e+00	30
5	1.000000000000000e+00	30
6	1.000000000000000e+00	30
7	1.000000000000000e+00	30
8	1.000000000000000e+00	30
9	1.000000000000000e+00	30
10	1.000000000000000e+00	90
11	1.000000000000000e+00	30
12	1.000000000000000e+00	60
13	1.000000000000000e+00	30
14	1.000000000000000e+00	30
15	1.000000000000000e+00	30
16	1.000000000000000e+00	30
17	1.000000000000000e+00	30
18	1.000000000000000e+00	30
19	1.000000000000000e+00	60
20	1.000000000000000e+00	30
21	1.000000000000000e+00	30
22	1.000000000000000e+00	30
23	1.000000000000000e+00	30
24	1.000000000000000e+00	30
25	1.000000000000000e+00	30
26	1.000000000000000e+00	30
27	1.000000000000000e+00	60
28	1.000000000000000e+00	60
29	1.000000000000000e+00	30
30	1.000000000000000e+00	30
31	1.000000000000000e+00	120
32	1.000000000000000e+00	30
33	1.000000000000000e+00	30
34	1.000000000000000e+00	30
35	1.000000000000000e+00	30
36	1.000000000000000e+00	30
37	1.000000000000000e+00	30
38	1.000000000000000e+00	30
39	1.000000000000000e+00	30
40	1.000000000000000e+00	30
41	1.000000000000000e+00	30
42	1.000000000000000e+00	30
43	1.000000000000000e+00	30
44	1.000000000000000e+00	30
45	1.000000000000000e+00	30
46	1.000000000000000e+00	30
47	1.000000000000000e+00	30
48	1.000000000000000e+00	30
49	1.000000000000000e+00	30
50	1.000000000000000e+00	30
51	1.000000000000000e+00	30
52	1.000000000000000e+00	60
53	1.000000000000000e+00	30
54	1.000000000000000e+00	30
55	1.000000000000000e+00	30
56	1.000000000000000e+00	30
57	1.000000000000000e+00	30
58	1.000000000000000e+00	30
59	1.000000000000000e+00	30
60	1.000000000000000e+00	30
61	1.000000000000000e+00	30
62	1.000000000000000e+00	30
63	1.000000000000000e+00	30
64	1.000000000000000e+00	30
65	1.000000000000000e+00	30
66	1.000000000000000e+00	60
67	1.000000000000000e+00	30
68	1.000000000000000e+00	60
69	1.000000000000000e+00	30
70	1.000000000000000e+00	90
71	1.000000000000000e+00	30
72	1.000000000000000e+00	30
73	1.000000000000000e+00	60
74	1.000000000000000e+00	30
75	1.000000000000000e+00	30
76	1.000000000000000e+00	30
77	1.000000000000000e+00	30
78	1.000000000000000e+00	30
79	1.000000000000000e+00	60
80	1.000000000000000e+00	120
81	1.000000000000000e+00	30
82	1.000000000000000e+00	30
83	1.000000000000000e+00	60
84	1.000000000000000e+00	30
85	1.000000000000000e+00	30
86	1.000000000000000e+00	60
87	1.000000000000000e+00	30
88	1.000000000000000e+00	30
89	1.000000000000000e+00	30
90	1.000000000000000e+00	30
91	1.000000000000000e+00	90
92	1.000000000000000e+00	30
93	1.000000000000000e+00	30
94	1.000000000000000e+00	30
95	1.000000000000000e+00	60
96	1.000000000000000e+00	30
97	1.000000000000000e+00	30
98	1.000000000000000e+00	30
99	1.000000000000000e+00	30
100	1.000000000000000e+00	90
101	1.000000000000000e+00	30
102	1.000000000000000e+00	30
103	1.000000000000000e+00	30
104	1.000000000000000e+00	30
105	1.000000000000000e+00	60
106	1.000000000000000e+00	30
107	1.000000000000000e+00	30
108	1.000000000000000e+00	60
109	1.000000000000000e+00	60
110	1.000000000000000e+00	30
111	1.000000000000000e+00	30
112	1.000000000000000e+00	90
113	1.000000000000000e+00	30
114	1.000000000000000e+00	30
115	1.000000000000000e+00	30
116	1.000000000000000e+00	30
117	1.000000000000000e+00	30
118	1.000000000000000e+00	60
119	1.000000000000000e+00	30
120	1.000000000000000e+00	30
121	1.000000000000000e+00	30
122	1.000000000000000e+00	30
123	1.000000000000000e+00	30
124	1.000000000000000e+00	30
125	1.000000000000000e+00	30
126	1.000000000000000e+00	60
127	1.000000000000000e+00	30
128	1.000000000000000e+00	30
129	1.000000000000000e+00	30
130	1.000000000000000e+00	60
131	1.000000000000000e+00	30
132	1.000000000000000e+00	30
133	1.000000000000000e+00	30
134	1.000000000000000e+00	30
135	1.000000000000000e+00	60
136	1.000000000000000e+00	30
137	1.000000000000000e+00	90
138	1.000000000000000e+00	30
139	1.000000000000000e+00	30
140	1.000000000000000e+00	30
141	1.000000000000000e+00	30
142	1.000000000000000e+00	30
143	1.000000000000000e+00	30
144	1.000000000000000e+00	30
145	1.000000000000000e+00	30
146	1.000000000000000e+00	30
147	1.000000000000000e+00	120
148	1.000000000000000e+00	30
149	1.000000000000000e+00	30
150	1.000000000000000e+00	30
151	1.000000000000000e+00	30
152	1.000000000000000e+00	90
153	1.000000000000000e+00	60
154	1.000000000000000e+00	30
155	1.000000000000000e+00	30
156	1.000000000000000e+00	30
157	1.000000000000000e+00	30
158	1.000000000000000e+00	30
159	1.000000000000000e+00	30
160	1.000000000000000e+00	30
161	1.000000000000000e+00	30
162	1.000000000000000e+00	30
163	1.000000000000000e+00	30
164	1.000000000000000e+00	30
165	1.000000000000000e+00	30
166	1.000000000000000e+00	30
167	1.000000000000000e+00	30
168	1.000000000000000e+00	30
169	1.000000000000000e+00	30
170	1.000000000000000e+00	30
171	1.000000000000000e+00	60
172	1.000000000000000e+00	30
173	1.000000000000000e+00	30
174	1.000000000000000e+00	30
175	1.000000000000000e+00	60
176	1.000000000000000e+00	30
177	1.000000000000000e+00	30
178	1.000000000000000e+00	30
179	1.000000000000000e+00	60
180	1.000000000000000e+00	30
181	1.000000000000000e+00	30
182	1.000000000000000e+00	30
183	1.000000000000000e+00	30
184	1.000000000000000e+00	30
185	1.000000000000000e+00	30
186	1.000000000000000e+00	30
187	1.000000000000000e+00	60
188	1.000000000000000e+00	30
189	1.000000000000000e+00	30
190	1.000000000000000e+00	30
191	1.000000000000000e+00	30
192	1.000000000000000e+00	30
193	1.000000000000000e+00	30
194	1.000000000000000e+00	30
195	1.000000000000000e+00	30
196	1.000000000000000e+00	30
197	1.000000000000000e+00	30
198	1.000000000000000e+00	30
199	1.000000000000000e+00	60
200	1.000000000000000e+00	30
201	1.000000000000000e+00	30
202	1.000000000000000e+00	30
203	1.000000000000000e+00	30
204	1.000000000000000e+00	30
205	1.000000000000000e+00	30
206	1.000000000000000e+00	90
207	1.000000000000000e+00	30
208	1.000000000000000e+00	30
209	1.000000000000000e+00	30
210	1.000000000000000e+00	30
211	1.000000000000000e+00	30
212	1.000000000000000e+00	60
213	1.000000000000000e+00	30
214	1.000000000000000e+00	30
215	1.000000000000000e+00	30
216	1.000000000000000e+00	30
217	1.000000000000000e+00	30
218	1.000000000000000e+00	60
219	1.000000000000000e+00	30
220	1.000000000000000e+00	30
221	1.000000000000000e+00	30
222	1.000000000000000e+00	30
223	1.000000000000000e+00	30
224	1.000000000000000e+00	30
225	1.000000000000000e+00	30
226	1.000000000000000e+00	210
227	1.000000000000000e+00	60
228	1.000000000000000e+00	30
229	1.000000000000000e+00	30
230	1.000000000000000e+00	150
231	1.000000000000000e+00	30
232	1.000000000000000e+00	60
233	1.000000000000000e+00	90
234	1.000000000000000e+00	90
235	1.000000000000000e+00	30
236	1.000000000000000e+00	30
237	1.000000000000000e+00	30
238	1.000000000000000e+00	30
239	1.000000000000000e+00	30
240	1.000000000000000e+00	90
241	1.000000000000000e+00	30
242	1.000000000000000e+00	30
243	1.000000000000000e+00	30
244	1.000000000000000e+00	30
245	1.000000000000000e+00	30
246	1.000000000000000e+00	90
247	1.000000000000000e+00	60
248	1.000000000000000e+00	30
249	1.000000000000000e+00	60
250	1.000000000000000e+00	90
251	1.000000000000000e+00	30
252	1.000000000000000e+00	30
253	1.000000000000000e+00	30
254	1.000000000000000e+00	90
255	1.000000000000000e+00	60
256	1.000000000000000e+00	30
257	1.000000000000000e+00	30
258	1.000000000000000e+00	30
259	1.000000000000000e+00	30
